192.168.0.110,58603,216.58.203.10,443,7,2710,7,3191,66,387,1378,488,58,455,1378,476,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,4,3,4,1,2
192.168.0.110,54546,210.245.14.204,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,35785,210.245.14.174,443,9,3532,7,1987,51,392,1378,565,58,283,1378,487,15,1,15,5,15,2,15,6,15,15,15,15,0,0,0,0,0,7,6,2,2,2,2
192.168.0.110,59237,172.217.31.228,443,7,3728,6,2854,63,532,1378,620,46,475,1378,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,2,3
192.168.0.110,48553,42.112.10.142,443,10,3359,15,17658,66,335,1378,466,59,1177,1378,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,1,1,14
192.168.0.110,57408,42.112.11.13,443,10,4744,15,12790,63,474,1378,529,58,852,1378,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,1,2,10
192.168.0.110,42403,42.114.77.92,443,5,6890,1,77,1378,1378,1378,0,77,77,77,0,1,0,1,0,0,0,0,0,4,4,4,4,0,0,0,0,0,1,2,1,1,5,1
192.168.0.110,48694,216.58.220.193,443,11,2518,14,17973,66,228,1378,397,59,1283,1378,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,1,14
192.168.0.110,50717,42.112.10.147,443,4,1574,3,1498,63,393,1378,656,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,38539,42.112.8.213,443,6,3312,6,3172,66,552,1378,649,58,528,1378,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,3
192.168.0.110,48182,216.58.203.2,443,14,8434,11,2975,63,602,1378,613,44,270,1378,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,4,5,2
192.168.0.110,59536,172.217.31.227,443,8,3994,6,2002,51,499,1378,618,46,333,1378,529,1,2,14,5,14,3,14,6,15,15,15,15,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,58798,216.58.221.131,443,23,27354,2,1437,67,1189,1378,435,59,718,1378,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,19,2
192.168.0.110,44579,173.194.191.70,443,4,1574,4,1550,63,393,1378,656,55,387,1378,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,2
192.168.0.110,55002,172.217.24.194,443,8,3560,6,2505,63,445,1378,591,46,417,1378,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,37810,172.217.161.162,443,7,3400,4,2093,63,485,1378,620,59,523,1378,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,2,2
192.168.0.110,43496,172.217.161.164,443,7,3727,6,2856,63,532,1378,620,46,476,1378,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,2,3
192.168.0.110,47454,210.245.14.149,443,6,1992,5,1810,51,332,1378,526,58,362,1378,574,15,3,15,6,15,3,15,7,15,15,15,15,0,0,0,0,0,5,4,2,2,1,2
192.168.0.110,56495,42.114.77.27,443,8,3531,8,3359,66,441,1378,586,58,419,1378,594,0,1,10,3,0,1,10,3,10,10,10,10,0,0,0,0,0,6,6,2,2,2,3
192.168.0.110,59245,173.194.4.231,443,10,5443,11,10605,66,544,1378,631,58,964,1378,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,2,3,8
192.168.0.110,38766,172.217.24.36,443,7,3728,6,2853,63,532,1378,620,46,475,1378,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,2,3
192.168.0.110,48968,216.58.221.228,443,8,3787,6,2864,63,473,1378,598,46,477,1378,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,2,3
192.168.0.110,36023,216.58.197.99,443,7,2615,6,1996,51,373,1378,546,46,332,1378,530,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,1,2
192.168.0.110,42266,74.125.159.74,443,9,3731,10,8785,63,414,1378,571,58,878,1378,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,2,2,7
192.168.0.110,40530,42.112.10.205,443,10,3460,15,14132,66,346,1378,436,58,942,1378,638,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,7,6,4,1,1,11
192.168.0.110,40985,42.114.77.21,443,9,2169,16,12835,66,241,1378,434,58,802,1378,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,4,1,10
192.168.0.110,44519,172.217.24.34,443,7,3381,6,2502,51,483,1378,621,59,417,1378,566,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,36661,210.245.14.210,443,10,3361,15,18034,66,336,1378,466,59,1202,1378,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,1,1,14
192.168.0.110,60703,216.58.200.2,443,10,3712,10,3848,63,371,1378,534,44,384,1378,550,1,0,4,1,0,0,5,1,5,5,5,5,0,0,0,0,0,6,8,4,2,2,3
192.168.0.110,44377,216.58.199.98,443,6,3436,6,2514,66,572,1378,641,55,419,1378,579,0,0,4,1,0,0,4,1,4,4,4,4,0,0,0,0,0,4,5,2,2,2,2
192.168.0.110,42440,172.217.25.3,443,8,3994,6,2002,51,499,1378,618,46,333,1378,529,15,2,15,5,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,50584,42.112.8.19,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,40497,42.112.10.147,443,9,4683,16,14165,66,520,1378,540,58,885,1378,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,11
192.168.0.110,52807,216.58.203.35,443,8,3994,6,1999,51,499,1378,618,46,333,1378,529,15,2,15,5,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,51107,216.58.200.2,443,10,3048,10,3008,63,304,1378,418,46,300,1378,419,0,1,11,3,0,1,11,3,11,11,11,11,0,0,0,0,0,7,7,4,4,1,2
192.168.0.110,36865,216.58.199.1,443,10,6225,15,18034,63,622,1378,657,59,1202,1378,463,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,3,2,1,4,14
192.168.0.110,34103,172.217.25.1,443,4,1571,3,1495,63,392,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,39891,216.58.197.99,443,7,3934,6,1986,51,562,1378,639,46,331,1378,529,15,2,15,6,15,3,15,6,16,16,16,16,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,47981,210.245.14.211,443,9,4705,16,14165,66,522,1378,541,58,885,1378,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,11
192.168.0.110,48506,42.116.237.172,443,10,4728,15,12790,63,472,1378,529,58,852,1378,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,1,2,10
192.168.0.110,49296,42.116.237.180,443,5,6890,1,77,1378,1378,1378,0,77,77,77,0,1,0,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,1,2,1,1,5,1
192.168.0.110,35774,42.112.10.205,443,5,2955,4,2879,66,591,1378,718,59,719,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,2,3
192.168.0.110,53330,42.112.11.13,443,4,1574,3,1498,63,393,1378,656,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,60484,172.217.161.162,443,14,11001,11,2997,63,785,1378,619,58,272,1378,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,4,7,2
192.168.0.110,41225,216.58.197.99,443,6,2554,6,1983,51,425,1378,579,46,330,1378,529,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,38476,42.114.77.58,443,10,3661,9,2153,51,366,1378,511,52,239,1378,434,2,2,15,4,15,2,15,5,20,20,20,20,0,0,0,0,0,7,8,3,2,2,2
192.168.0.110,38257,173.194.191.70,443,9,3732,10,8785,63,414,1378,571,58,878,1378,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,2,2,7
192.168.0.110,52375,42.112.10.144,443,9,4685,16,14165,66,520,1378,540,58,885,1378,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,11
192.168.0.110,46624,42.112.8.27,443,5,1935,5,1794,66,387,1378,567,58,358,1378,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,2
192.168.0.110,39826,42.112.10.205,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,35830,216.58.220.194,443,13,6830,12,4657,63,525,1378,565,44,388,1378,509,0,0,10,2,0,1,10,3,11,11,11,11,0,0,0,0,0,7,8,4,4,4,3
192.168.0.110,35917,173.194.191.70,443,4,1574,4,1550,63,393,1378,656,55,387,1378,660,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,4,4,1,1,1,2
192.168.0.110,32856,216.58.199.4,443,7,3727,6,2851,63,532,1378,620,46,475,1378,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,2,3
192.168.0.110,40757,42.112.10.142,443,9,4606,16,19036,66,511,1378,572,59,1189,1378,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,2,15
192.168.0.110,43571,173.194.22.138,443,3,1511,4,1550,66,503,1378,757,55,387,1378,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,2
192.168.0.110,60824,42.114.77.88,443,5,6890,1,77,1378,1378,1378,0,77,77,77,0,1,0,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,1,2,1,1,5,1
192.168.0.110,56492,216.58.199.98,443,6,2108,6,2512,66,351,1378,527,46,418,1378,581,0,0,4,1,0,0,4,1,4,4,4,4,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,58991,216.58.221.226,443,8,3679,6,2036,51,459,1378,597,44,339,1378,530,15,2,15,5,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,33928,42.112.8.19,443,3,1511,3,1495,66,503,1378,757,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,50839,172.217.25.1,443,11,2997,14,15336,63,272,1378,387,58,1095,1378,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,1,1,12
192.168.0.110,49226,216.58.221.228,443,6,2349,6,2851,63,391,1378,543,46,475,1378,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,1,3
192.168.0.110,52597,216.58.200.2,443,6,2016,6,2191,51,336,1378,526,44,365,1378,540,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,33890,42.116.237.176,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,60440,210.245.14.143,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,60315,74.125.105.103,443,9,3733,10,8785,63,414,1378,571,58,878,1378,650,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,7,4,2,2,2,7
192.168.0.110,45133,210.245.14.204,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,40412,172.217.31.227,443,7,3934,6,1986,51,562,1378,639,46,331,1378,529,1,2,14,5,15,3,15,6,16,16,16,16,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,46697,42.116.237.174,443,10,4749,15,12790,63,474,1378,530,58,852,1378,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,1,2,10
192.168.0.110,57424,42.116.237.173,443,5,2958,5,2928,66,591,1378,717,55,585,1378,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,2,3
192.168.0.110,33052,216.58.197.99,443,10,5397,7,3292,63,539,1378,608,59,470,1378,625,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,5,3,2,3,3
192.168.0.110,59502,173.194.190.135,443,12,6265,13,12653,63,522,1378,559,59,973,1378,631,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,7,5,4,1,3,10
192.168.0.110,46736,172.217.24.194,443,7,2182,6,2503,63,311,1378,492,46,417,1378,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,2,1,2
192.168.0.110,47674,42.116.237.173,443,4,1574,3,1495,63,393,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,33296,172.217.24.196,443,8,3788,6,2867,63,473,1378,598,46,477,1378,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,2,3
192.168.0.110,45462,216.58.220.196,443,7,3727,6,2854,63,532,1378,620,46,475,1378,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,2,3
192.168.0.110,50072,42.116.237.173,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,56191,172.217.161.162,443,13,6559,12,3347,66,504,1378,543,46,278,1378,397,0,0,3,0,0,0,3,0,3,3,3,3,0,0,0,0,0,7,8,5,5,3,2
192.168.0.110,56814,173.194.1.198,443,11,6202,14,12995,63,563,1378,567,59,928,1378,630,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,5,4,2,3,10
192.168.0.110,57158,210.245.14.204,443,9,4668,16,14165,66,518,1378,539,58,885,1378,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,1,2,11
192.168.0.110,44253,172.217.24.194,443,12,8900,13,10113,66,741,1378,665,44,777,1378,675,1,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,5,6,3,2,6,8
192.168.0.110,42714,216.58.221.226,443,13,6599,12,4844,66,507,1378,575,44,403,1378,508,0,1,11,3,0,1,11,3,12,12,12,12,0,0,0,0,0,8,8,3,4,4,3
192.168.0.110,39917,42.112.11.13,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,40510,173.194.22.219,443,10,4318,12,10229,63,431,1378,540,58,852,1378,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,2,8
192.168.0.110,46207,172.217.161.142,443,8,2145,7,2291,63,268,1378,453,51,327,1378,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,1,2
192.168.0.110,39769,216.58.199.2,443,8,3457,6,2197,51,432,1378,594,44,366,1378,539,15,2,15,5,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,53724,216.58.203.2,443,13,8361,12,3474,63,643,1378,607,46,289,1378,397,0,0,4,1,0,0,4,1,4,4,4,4,0,0,0,0,0,6,8,4,5,5,2
192.168.0.110,42576,42.114.77.55,443,7,2117,6,1936,63,302,1378,485,58,322,1378,522,0,0,5,2,5,1,5,2,5,5,5,5,0,0,0,0,0,6,5,2,2,1,2
192.168.0.110,38178,42.112.11.13,443,4,1574,3,1498,63,393,1378,656,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,44747,210.245.14.155,443,10,3547,15,12657,66,354,1378,545,58,843,1378,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,3,2,10
192.168.0.110,33319,42.119.209.209,443,10,4246,12,10229,63,424,1378,538,58,852,1378,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,2,8
192.168.0.110,54626,172.217.161.162,443,16,11088,9,2922,63,693,1378,598,58,324,1378,464,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,7,4,3,7,2
192.168.0.110,47346,172.217.161.163,443,7,3933,6,1986,51,561,1378,639,46,331,1378,529,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,60722,42.119.209.208,443,10,4246,12,10229,66,424,1378,538,58,852,1378,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,2,8
192.168.0.110,39609,216.58.199.98,443,15,10586,10,3843,63,705,1378,652,44,384,1378,550,3,0,3,0,0,0,3,1,4,4,4,4,0,0,0,0,0,6,7,4,3,7,3
192.168.0.110,51796,172.217.161.162,443,8,3820,6,2197,51,477,1378,604,44,366,1378,539,14,2,14,5,15,3,15,6,16,16,16,16,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,60152,42.114.77.79,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,44970,172.217.161.162,443,13,10950,12,4057,63,842,1378,580,46,338,1378,428,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,5,8,2,5,8,2
192.168.0.110,60018,42.116.237.176,443,12,4880,13,10034,63,406,1378,504,58,771,1378,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,1,2,8
192.168.0.110,57865,172.217.24.194,443,11,7695,12,3533,66,699,1378,626,55,294,1378,433,0,0,4,1,0,0,4,1,4,4,4,4,0,0,0,0,0,5,8,3,5,5,2
192.168.0.110,50203,173.194.22.219,443,3,1511,4,1550,66,503,1378,757,55,387,1378,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,2
192.168.0.110,40566,42.116.237.173,443,4,1574,3,1495,63,393,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,48853,216.58.221.225,443,9,3520,8,7192,66,391,1378,567,59,899,1378,622,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,3,2,2,2,6
192.168.0.110,46984,172.217.25.3,443,6,2555,6,1983,51,425,1378,579,46,330,1378,529,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,51215,74.125.10.140,443,7,2292,9,7413,63,327,1378,501,58,823,1378,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,1,6
192.168.0.110,34483,42.116.237.179,443,19,5747,6,1684,66,302,1378,383,59,280,1378,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,1,2,2
192.168.0.110,58956,42.112.10.205,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,52494,210.245.14.155,443,5,1933,5,1794,66,386,1378,567,58,358,1378,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,2
192.168.0.110,33801,172.217.31.226,443,6,2016,6,2191,51,336,1378,526,44,365,1378,540,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,48132,210.245.14.167,443,7,2201,6,1948,51,314,1378,480,52,324,1378,525,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,3,2,1,2
192.168.0.110,60208,42.112.11.209,443,9,3373,16,15510,66,374,1378,449,58,969,1378,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,1,1,12
192.168.0.110,44976,210.245.14.143,443,4,1574,3,1495,63,393,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,41014,172.217.24.194,443,8,3559,7,2554,63,444,1378,591,46,364,1378,546,0,0,4,1,0,0,4,1,4,4,4,4,0,0,0,0,0,6,6,2,2,2,2
192.168.0.110,47629,172.217.161.161,443,4,1571,3,1495,63,392,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,56678,42.114.77.25,443,6,1995,5,1794,63,332,1378,524,58,358,1378,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,1,2
192.168.0.110,57508,172.217.25.1,443,11,4231,14,15336,66,384,1378,505,58,1095,1378,561,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,4,5,1,2,12
